,name,date,rating,text
660,Mary I. Oliver,"July 13, 2022",3.0,"Diet and plain coke has a SECRET 'no jitters, no nervousness' caffeine! I can drink 10 a day and never get nervous. Sleep ok. BUT; many doctors admit the artificial sweeteners (aspartame.., are unhealthy, can cause harm.I have called the Coca cola and Pepsi companies for years begging them to make a cola with NO sweetener! Just let us put our OWN sweetener in; fresh or frozen orange juice, lemon... They refuse to do this, or they add in a different toxic artificial sweetener or herb...PLEASE make a us a NO SWEETNER Diet Coke! If major soda businesses will not do this; I hope some other business tries it. (The health food stores have one but its full of that toxic stevia and jitter, nervous causing coffee caffeine.)Maybe the secret caffeine in colas is another chemical and is also unhealthy? Trying to stay on cocoa only.I teach people that sodas, colas are harmful, but secretly I often have addition to them."
661,Richard Roma,"June 17, 2023",5.0,"What can I say, it's exactly what you'd expect, which is the best diet soda on the planet."
662,RWm,"June 16, 2023",5.0,"Everything goes better with Coca Cola.Diet, in this case!Mmmm"
663,M,"March 28, 2023",5.0,"You can't go wrong with soda, it tastes the same as if I went and bought it in store"
664,Olivia,"June 5, 2023",5.0,Arrived in good condition.
665,Kelly Rose,"March 6, 2023",5.0,I love diet cokes I can't believe they have tripled in price since 2020 but when your hooked you will pay
666,Benny,"August 27, 2022",5.0,If your not a big drinker when eating they are the perfect size no waste. I’m reading reviews to small 1 Star review. It makes me laugh mini 7.5 Oz. They ain’t no 12 Oz or 16 Oz. You knew that when you bought em. Why complain then?? You can read!
667,BASE 5_NYC,"December 14, 2022",4.0,... In a can.
668,Angie,"April 9, 2023",5.0,"As described, I would purchase again!"
669,Sandy o.,"September 17, 2022",5.0,We don't drink soda anymore. But if we get sick with flu this is great for settling tummy. Works just as well as real coke. So I always keep some handy and sent daughter some to plus it's diet so no worries.
670,Michelle D.,"September 1, 2022",5.0,"After a ten year hiatus of drinking any kind of soda, I started craving diet coke.  Does not disappoint, but I need to stop!  The aspartame is so bad for you, but it’s addictive!"
671,Juliana Van Arsdale,"March 13, 2023",5.0,Price should be reduced
672,Katie H,"March 17, 2023",5.0,It’s very good
673,A. Wu,"July 5, 2021",5.0,The coke cans are always fresh and nicely delivered by Amazon fresh. I feel Amazon fresh also provides the coke at reasonable prices approx 5 dollars for a 12 pack and often has coupons.  Maybe it is better we cut back on soft drinks for our collective health but sometimes it’s nice to have a cold Diet Coke on a hot summer day.
674,Todd H,"September 24, 2021",4.0,"Well, it's nice to have a carbonated drink. -- That is, if you like it and if it doesn't have an extreme amount of High Fructose Corn Syrup. This product has artificial color, but not High Fructose Corn Syrup."
675,Sal Scarso,"July 1, 2023",3.0,It taste terrible
676,Grandma Sunny,"February 18, 2023",5.0,As expected
677,Cindi Harwood Rose,"June 8, 2022",5.0,Higher than stores but who wants to carry these home? It’s worth it coming to my doorstep at a higher price.
678,Sabadicci,"April 6, 2022",5.0,I don’t know what’s going on but this is ABSOLUTELY delicious. I know it’s “just” Diet Coke but something changed to make it a party in my mouth.
679,Diana H.,"December 9, 2022",5.0,Good
680,Traci,"July 21, 2020",3.0,"Amazon tricked me!!!!! I've been bamboozled!!! I love diet coke. I've always wanted to be that hot skinny bish drinking diet coke surrounded by muscle studs. However Amazon made sure to not include that sweet beverage tax in the original listing price.To my surprise, when I went to view my receipt, I saw $3 tax!!! I thought i was getting a bargain paying $5 for a 12 pack. I was wrong. I will really be combing every detail with a fine tooth comb when it comes to shopping on here now.Now now Amazon, it's ok dear. I forgive you, THIS TIME. Next time, I won't be fooled."
681,Mary Vargas,"August 25, 2022",5.0,"I like the portion size, not too much"
682,Anna L.,"September 4, 2022",5.0,The best drink in the world!
683,D. Coral,"December 21, 2020",5.0,I’ve been drinking this in mass quantity for more than 30 years straight.  I’m addicted.  Amazon Fresh is my new pimp daddy.
684,Susan Vanderbilt,"September 7, 2020",4.0,"I would have given this one a perfect rating if it wasn't more expensive than I'm used to buying, and if it was good for me to drink it."
685,james clifford,"April 10, 2022",5.0,"Great taste, but not a great price"
686,miya wang,"May 25, 2022",5.0,Will buy it again
687,A buyer,"August 30, 2021",5.0,"was good, tasty, and came in no time.makes me buy again sooner than i would need it :)"
688,wendy pendergast,"December 31, 2021",5.0,It was fresh and had a good taste .Packed well.
689,Kelly Moss,"April 15, 2024",1.0,"I bought a 10 pack of mini diet cokes, the box was opened and I was missing 3 cans."
690,SM11542,"July 30, 2020",5.0,Don't settle for anything less than the real thing! Been a Coca-Cola fan for many years. This is a great multi-pack of 24 cans which provides good value as Coca-Cola never lasts long in our house.
691,belinda,"April 1, 2020",5.0,"Great prices start at eight dollars which is the standard price for that 24 cans and it went down to seven and then at the end it way down to six, so I bought an extra one. Great value"
692,James,"June 2, 2021",5.0,Is anyone actually reading this? Is this affecting your decision to buy diet coke in any way?
693,Sam Cunningham,"October 1, 2021",5.0,It’s Diet Coke I really can’t say anything bad about it.
694,bruja00001,"April 15, 2020",5.0,All cans arrived with top smashed.  Could not drink from can but had to pour coke into glass after forcing dangerous tab out of the way to be able to pour.
695,Sherri mckowen,"February 22, 2022",5.0,Great price
696,KMADC,"March 6, 2021",5.0,Everyone should love 12 in the package.  Definitely can be a good value for the money.
697,J. Morse,"May 4, 2019",5.0,"Tried one again recently and it tasted like battery acid, but was enough to get me on the horse again. Now if I can just kick the habit. Amazon, get that lime la croix back in stock already!"
698,Danielle,"February 28, 2021",5.0,"Ummm who doesn’t live Diet Coke from a can? It’s quick to drink, and starts with a fizz"
699,buguy,"August 5, 2020",5.0,"Apparently i misread the add. I never would have paid $20 for a $5 12 pack of soda. I thought it was 12, 12 packs!"
700,Book_Guru,"May 20, 2020",5.0,"Delicious flavor, but a 24 pack is not enough to fill a standard bath tub. I will probably be ordering a few more to complete this task."
701,Ally,"March 30, 2021",5.0,I’m addicted to DC and always looking for the best price. Good deal!
702,Gloria Pollock,"April 9, 2024",1.0,products are within a month of expiration.
703,audio video lover,"July 31, 2020",5.0,"I especially like that it's caffeinated.  On many occasions, the caffeine has helped stave off a migraine headache."
704,Deana Blake,"July 15, 2020",5.0,I love drinking Diet Coke. I like how it’s in a case of 24. The price is very reasonable too.
705,Ms coco,"April 16, 2020",5.0,"Definitely worth to buy, thank you amazon! During this time still keep the high quality of delivery and price reasonable!"
706,Amanda Osmond,"February 14, 2021",5.0,We got diet Cokes and there amazing good
707,Travis Dommert,"July 16, 2020",5.0,Nothing fancy...just what you'd expect.  A case of Diet Coke delivered to your door.  :)
708,Rody,"June 2, 2020",5.0,This was a great value and gets delivered to my door. What else could I ask for?
709,Russell A. Duncan,"March 2, 2020",5.0,Diet Coke delivered to your door is a huge convenience.  The product seemed fresh and the price was very competitive.
710,Jane Bettis,"April 13, 2022",3.0,They are tiny. Turns out I like bigger cans.
711,Robin,"April 29, 2018",5.0,I’m addicted at this point. No way around it. I’ve accepted my fate. The delivery’s awesome. Apologies to the delivery driver that has to bring this stuff to my house because I drink so much of it.
712,Back to the Office,"June 28, 2023",2.0,Disliked that I received dented cans.
713,LadyE,"May 14, 2020",5.0,"If you like diet coke, like me , this is a nice deal."
714,Antzack,"November 23, 2020",4.0,Its pop
715,BHop,"September 2, 2019",5.0,This was a great price.  As we age we are more and more grateful for delivery and great prices!
716,Jill Willinger,"September 6, 2019",5.0,"I love diet coke! I wish it was more available to order. So often, it is unavailable."
717,Tammy Gallivan,"February 17, 2021",5.0,It is a great tasting product
718,mombird,"May 14, 2021",5.0,My favorite cola.
719,Robin Cantrell,"February 29, 2024",1.0,Its additive and is terrible to drink alot of bad ingredients.
720,SLouie,"September 21, 2020",5.0,Favorite soda; have with lunch or dinner daily.
721,rose reads,"December 9, 2019",5.0,I like the delivery and the product is competitive with my local grocery store.
722,Seattleite,"August 5, 2019",5.0,Stop spendimg money in vending machimes and bodegas. This is a good deal.
723,JRI-Tech Yes!,"September 15, 2022",2.0,"Stop jacking up the price of Diet Coke, let is Americans mess up our kidneys cheaply like we used to be able to do."
724,HarryPotter,"February 23, 2021",5.0,Good
725,M Norris,"August 21, 2020",3.0,"Love Diet Coke, but cases were delivered from Fresh damaged, so all the cans are bulging out at the bottom. Makes the soda taste flat somehow"
726,ray ray,"January 22, 2021",5.0,Nothing bad
727,J. F. Krueger,"October 19, 2020",5.0,good buy and delivery
728,Gadget Girl,"March 28, 2020",5.0,Who doesn’t want an ice cold Diet Coke?!?
729,Amazon Customer,"February 7, 2021",5.0,🙂
730,lisa roldan,"February 25, 2024",1.0,It was flat..
731,Aiden R.,"February 12, 2022",3.0,Espuma
732,Charlotte J. Burgess,"January 19, 2024",1.0,No they were frozen when delivered when box was opened rhe cans started exploding.
733,Kat Metcalf,"May 23, 2020",5.0,Diet Coke is great.
734,Mark Leberfinger,"April 8, 2024",5.0,"I’m happy with the quick shipping. The Diet Coke tastes great, and it was at a great price."
735,Brianna Brier,"February 23, 2024",5.0,"perfect! crisp flavor, and cheap. I always love purchasing Diet Coke on Amazon."
736,Amazon Customer,"April 8, 2024",5.0,Cheaper then I can buy here delivered right to my door. Freshness and quality are great. I take these too work and ave money along with order  regularly.
737,diane johnson,"April 4, 2024",5.0,"Glad to have this show up on my doorstep, not for every day usage, but for special occasions when i want a little cool bubbly drink."
738,Paula Sawyer,"March 28, 2024",5.0,Always love have my dc around. The better prices helps a lot.
739,NCS,"April 9, 2024",4.0,"There is nothing wrong with this item. Came quick, well packed, no leaks or dents and tastes great. My only issue is that the expiration date on the bottles is May 24, 2024. Today is April 9, 2024. They expire at the end of next month. That is a bit too soon! 6 weeks? I think it should be a longer window. So, -1 star for this. Love the price, but please sell fresh product."
740,Lee Ann Zuliani,"April 11, 2024",5.0,This has got to be my guilty pleasure. I know it is not supposed to be good for you but I absolutely love it.
741,Terence,"March 13, 2024",5.0,cause i like having it on hand and i don't drink that much so i suggest you stock  up.....i doubt retailers are going to drop the price.....plus they package it great to avoid leakage
742,Connie P,"April 3, 2024",4.0,"My husband and I both drink a lot of Diet Coke.  (I usually drink Caffeine Free Diet Coke.)  We both love the flavor, the fact is doesn't have any calories, and the way it quenches our thirst.  We are aware, however, of the potential negative health effects of its ingredients.  The price has really gone up since the pandemic, with Amazon's price being on par with our grocery store sale prices."
743,Signy,"April 9, 2024",4.0,I have been receiving Coke Zero.it is okay but I would rather have Diet Coke.I thought that was what I ordered.
744,Eureka ,"April 11, 2024",5.0,It was nice
745,Jennifer Holloman,"April 6, 2024",5.0,Love it excellent taste
746,logan,"March 24, 2024",4.0,Would be five stars since it’s the same price as Walmart but they’re usually just one week or so from the best by date.
747,Brenda Wagner,"March 26, 2024",5.0,Cheaper than in the store. Delivered so I don't have to haul it.
748,Amber,"March 27, 2024",5.0,As stated. The price is right and delivery is great
749,Celia Watson,"March 30, 2024",5.0,Thank you.
750,mrpeace,"March 20, 2024",5.0,Diet Coke is the nectar of the Gods
751,Matt,"March 21, 2024",5.0,Awesome and delicious soda thanks
752,vbwinchester,"March 15, 2024",5.0,"If you like coke, it's great. I would recommend."
753,Brandi F. ,"March 19, 2024",5.0,Taste was good.
754,Allyson,"March 13, 2024",5.0,Good value and flavor!
755,ashley,"March 7, 2024",5.0,I snagged this at a good price. Cheaper than the stores.
756,Thomas,"February 14, 2024",5.0,Diet Coke was a good deal so I decided to chance ordering it which I was a little hesitant on as I've order cans of pop before but it exploded but the bottles made it in perfect condition. Will be ordering again.
757,Ken clark,"March 10, 2024",5.0,na
758,Bill Rihel,"March 8, 2024",5.0,Good price
759,Joegolfer,"February 22, 2024",5.0,Tastes great for a diet drink. The plastic bottles aren’t as good as glass but ten times better than cans.
760,John plotz,"March 4, 2024",5.0,I like it very much
761,Ycc,"March 9, 2024",5.0,Good
762,Adele C. Conway-Davis,"November 1, 2023",4.0,"Nice having my fav soda delivered. Coke could lower the price a bit. I wish there was something besides plastic it could go in, since I don't have recycling here at the small complex. Amazons aluminum can Diet Coke is to expensive. I just get the bottles for back up when I run out of grocery store can Diet Coke."
763,Sleep one ,"January 30, 2024",5.0,Like it size just right
764,Kindle Customer,"January 6, 2024",5.0,"Amazon driver was so careful with them in this terrible weather.  I appreiate that.  Diet coke is a treat.  Wish these bottles were not so expensive, but they are really good."
765,Amazon Customer,"December 13, 2023",4.0,Love Diet coke however the shipping takes weeks! ☹
766,Lsw,"January 28, 2024",5.0,My favorite soda
767,"chen, peng-shiow","December 4, 2023",4.0,Orderred online and arrived on time. very convenient
768,Ruby Bailey,"April 3, 2024",3.0,Love this
769,Amber Hughes,"November 11, 2023",5.0,"The one thing that I usually run out here in my household are cans or bottles of soda, diet soda. There aren't many places to do this, so when I found these, I was elated. The price was great, the taste is great, they weren't flat, and knowing this, I will happily buy these again. So thankful to have this option."
770,Girlygirl,"January 12, 2024",5.0,I have on auto ship and delivery is usually delayed.My only complaint.
771,Steve in the Rockies,"January 1, 2024",5.0,Great value for Diet Coke fans.  Only con is slow delivery.  So order early and you'll be happy.
772,spstack,"December 16, 2023",5.0,Good value considering what they charge at the grocery store.  Usually have to buy 4 12 packs to get a deal.  These are brought every 2 weeks to my door!
773,Teresa B,"December 1, 2023",5.0,"I get this for my Mom, she can’t drink the full bottle and the lid keeps it carbonated for her. There’s no need to waste any pop."
774,Terah,"December 22, 2023",5.0,I 💜 Diet Coke. It's packaged for ease of travel.
775,Christian  Dazz,"February 24, 2024",3.0,Really hard to open for thirst
776,Sarah,"December 17, 2023",5.0,"Love, take a while to ship but besides that, no complaints"
777,Robert B. Campbell,"December 3, 2023",5.0,I find it very convenient to have heavier items delivered. This is particularly true for things that I buy all the time.
778,RAJ,"November 9, 2023",5.0,Good flavor and taste .Plastic bottles and handy and can carry easily anywhere without chance of breakage.Taste and quality is always refreshing and tasty
779,Lii,"December 19, 2023",5.0,Good
780,LT.,"September 4, 2023",5.0,I had to be able to say Coke and ask for it myself.  That was the rule in the house 🏠.  Been a loyal customer and look there is one on the table.. my favorite way to drink it is flat and cold.. mmmmmm with a Andes cream dimint
781,Shari Henry,"November 10, 2023",5.0,Wish you could get more at one time
782,ELIZABETH COLICCHIO,"November 2, 2023",5.0,excelente producto muy buena calidad
783,L. Yates,"October 31, 2023",5.0,Exactly as described and shown
784,chris anderson,"October 21, 2023",5.0,I wish they would use stevia
785,Sunmi park,"October 29, 2023",5.0,It’s affordable
786,Mike J.,"October 6, 2023",5.0,"Classic Diet Coke taste, not Pepsi huss!"
787,Kenneth E. Ferrari,"October 13, 2023",5.0,great price. quick delivery
788,Susan C,"April 4, 2024",2.0,My subscription is for 3 six packs each month.  I only received 1 six pack.  Update:  Have now received all ordered.  Thanks.
789,theweecoyote,"December 6, 2022",5.0,"My husband is addicted to this stuff. There are certain meals that he must have a bottle of Diet Coke to help him wash down the food with. Italian Beef or a Gyro require a bottle of this tasty elixir of the Gods. Oatmeal does not. A medium pizza alla vodka with sausage, peppers, onions and black olives needs a 2 little bottle before the pizza can be consumed. Pasta e Fagioli soup does not require diet coke. A big hunk of crusty Italian bread is requested though...But all in all, a 12 pack of Diet Coke makes the weekly grocery list. Personally, I like Ginger Ale."
790,Jennifer P. Khazem,"September 30, 2023",5.0,Good soda
791,Karen Wiemers,"August 22, 2023",5.0,I love it...you charged me for one but sent me four.
792,Misha Herrera,"August 31, 2023",5.0,Very refreshing my only guilty pleasure.
793,Bob,"October 27, 2023",3.0,"great deal, received on time"
794,"Love it, Great buy.","August 18, 2023",5.0,Freshness
795,Heatherbrent,"March 29, 2024",1.0,"I have been getting these Diet Coke bottles delivered for a few weeks hoping they would get better.  They have not.  The bottle are dirty, plastic is faded and the bottle barely makes that carbonation noise when opened meaning the taste is very flat.  These seem like they were warehoused somewhere and they just found them and put them for sale on Amazon because you would never see anything like this in a store.  I cancelled my subscription and will just get these from the store from now on."
796,Committed to God,"February 21, 2020",5.0,"I'm quoting from the internet here because you deserve the facts...""Diet Coke was introduced in 1982, and despite health concerns, the Thank-God-It's-Not-Sugar-But-Hopefully-Aspartame-Won't-Kill-You beverage is doing better than ever.For many years Diet Coke held the title of the second most popular soda in the world (after regular Coke) — more than 40% of colas were Diet Coke colas (this may have changed somewhat) — In a 2012 article by Katie JM Baker, she called it ""Liquid Crack"" (in jest of course) ...but in all seriousness, I believe it is still the one to beat, and potentially always will be.  Nothing is better than an ice-cold diet coke!Tip:  The bottled variety of Diet Coke is better by far than the cans... if the bottles are not available, I would rather wait to purchase - the difference is just that distinct, but of course the final decision is yours to make."
797,Cortnay Gray,"January 12, 2024",2.0,About a month until the ones I was sent expire. If you are a quick consumer this probably doesn't matter.
798,Nora Lee,"October 5, 2022",4.0,Great product but you can find it less expensive in stores.
799,michelle garcia,"November 24, 2023",2.0,I got this product and was excited because it was convenient / the price was good. But they expired 2 weeks after I got them :/ buyers beware
800,M,"March 28, 2023",5.0,Good for the price!
801,R.JORDAN,"February 23, 2023",5.0,Better in some ways than nn-sugars
802,AlbericM,"January 17, 2023",3.0,"I buy this for my friends who like to mix it with their alcohol. They're happy, I'm happy. Don't know why it's so hard to find the 2-liter bottles on Amazon."
803,E Shapiro,"April 24, 2022",4.0,Rather have caffeine free. You seem to have a consistent problem with your coke inventory
804,Terri K,"August 29, 2023",2.0,I ordered a six pack of diet Coke. I received in a very timely fashion and I appreciate it but the Diet Coke is flat probably not the best way to buy my soda.
805,Mary 35,"March 9, 2024",1.0,"I always order 5 six packs every 3 weeks, lately I’ve been only getting 3. Besides the fact that I don’t get the amount I requested most times I’m getting products that are extremely close to the expiration date"
806,Julia Gil,"October 5, 2022",5.0,Love the size bottle but too expensive now
807,Jimbo,"July 19, 2022",5.0,I know everyone likes Pop. Diet coke stands out among the rest
808,Beth ,"November 13, 2022",5.0,It's coke. Standard
809,joanna,"October 3, 2022",5.0,Like
810,Katrina Louise,"August 8, 2022",5.0,Just like it should.
811,"Mike D., La Jolla","January 20, 2019",5.0,"People think I'm toying with death by drinking an entire bottle almost every day.  For decades.  But here I am feeling well and apparently cancer free according to my gastroenterologist.  It's refreshing, tastes great, it won't make you obese like regular Coke, and by all accounts it's non-carcinogenic.  I'll be the first to know if I'm wrong about the latter point."
812,KA LaMesa,"May 15, 2020",4.0,Shortage of the cans of Diet Coke forced me to select this :(Same taste but it takes up a lot of room in the refrigerator
813,JordyH77b,"April 12, 2021",4.0,Nice quality & supa crisp. Diet coke for life homie
814,Janice Scarborough,"August 9, 2023",2.0,The drinks were very flat. And I was very disappointed.
815,Dann G.,"October 29, 2023",2.0,Tasted Flat
816,H20Lily,"January 24, 2024",1.0,"From the thick plastic bottles to the taste, everything about this product is sketchy. It doesn't even taste like Diet Coke which I've drank for years. In fact, I had an allergic reaction after a couple sips. Will never order again."
817,Don Trice,"June 24, 2022",5.0,Excellent
818,Vickie J,"March 28, 2021",5.0,I have been craving coke. So refreshing. Hope coke doesn't mess with their diet.  Disappointed when the tweaked their diet lime.
819,Shopper,"March 13, 2020",5.0,These are a good buy especially when you can get an additional percentage off. It is so convenient to have these bulkier items sent to my doorstep. Love this size of bottle too!
820,Danielle,"June 10, 2020",4.0,"i prefer diet pepsi, but there havent been any 2 liters lately. decent alternative."
821,Sean,"March 3, 2021",5.0,"You should know what to expect. If you're a fan, you're a fan. If not, then beat it kid!"
822,Jay,"March 2, 2021",5.0,Addicted to Diet Coke. Perfect sized bottle for on the go. IMO Diet Coke is superior to Diet Pepsi.
823,Mbiker,"March 13, 2024",1.0,"Bought this a few times now because of low price, but tastes old"
824,Cal Ward,"February 23, 2024",1.0,"Best by date is Jan 15, 2024.The Diet Coke is flat and tastes like tart sugar water."
825,Lisa Rastellini,"August 3, 2021",5.0,Great price and super refreshing!!!
826,Minké,"October 2, 2023",1.0,This item doesn’t taste like the one I purchase at the grocery store. It has a weird salty flavor and is flat. No wonder it had a special price. It also has an expiration date which is in a few days. Will NOT buy again
827,Amazon Customer,"September 7, 2023",1.0,"My diet coke sodas are all flat. No fizz or flavor and certainly,no great taste. Deeply disappointed and feeling ripped off. I just got them the first week of September then,I noticed the expiration date of October,next month. You ought to be ashamed of selling products like this."
828,Teresa Faranda,"October 31, 2020",5.0,Diet Coke is my favorite soft drink but it's disappearing lately.  It's never in stock.
829,Raymond Norman,"January 18, 2024",1.0,Takes too long to ship and too long to arrive. not worth the extra cost. it's diet coke....how long can it possibly take to box and ship?
830,tripzz,"June 23, 2020",5.0,this stuff can be habit forming . nothing goes better with whiskey or a cup of ice
831,Gadget Girl,"March 28, 2020",5.0,What can I say? Diet Coke in a bottle! Works for me for on the go!
832,Mindy Hofstatter,"February 26, 2024",1.0,product expired 3 weeks after delivery
833,Roger W Lemons,"February 14, 2024",1.0,Tasted like plastic not worth the wait!!!
